Referencia interna;Nombre
010686;[DS-7716NXI-K4/16P] Hikvision - NVR 4K [12MP] 16 Canales IP 16 Puertos POE Salida de vídeo 4K AcuSense
010423;[DS-7732NI-I4/16P] Hikvision - NVR 4K [12MP] 32 Canales IP 16 Puertos POE Salida de vídeo 4K
010428;[DS-7732NI-I4/24P] Hikvision - NVR 4K [12MP] 32 Canales IP 24 Puertos POE Salida de vídeo 4K
010356;[DS-7732NI-K4/16P] Hikvision - NVR 4K [8MP] 32 Canales IP 16 Puertos POE Salida de vídeo 4K
010503;[DS-7732NI-K4] Hikvision - NVR 4K [8MP] 32 Canales IP Salida de vídeo 4K
010561;[DS-7732NI-M4/16P] Hikvision - NVR 4K [32MP] 32 Canales IP 16 Puertos POE Salida de vídeo 4K AcuSense
010461;[DS-7732NXI-I4/16P/S] Hikvision - NVR 4K [12MP] 32 Canales IP 16 Puertos POE Salida de vídeo 4K AcuSense
010839;[DS-7732NXI-K4(D)(STD)] Hikvision - NVR 4K [12MP] 32 Canales IP Salida de vídeo 4K AcuSense
010897;[DS-7732NXI-K4(D)(STD)] Hikvision - NVR 4K [8MP] 32 Canales IP VGA, HDMI, 4 Sata hasta 10TB
010909;[DS-7732NXI-K4/16P(D)(STD)] Hikvision - NVR 4K [12MP] 32 Canales IP 16 Puertos POE+ Salida de vídeo 4K AcuSense Switch PoE 300 mts Alarmas I/O
010460;[DS-7732NXI-K4/16P] Hikvision - NVR 4K [12MP] 32 Canales IP 16 Puertos POE Salida de vídeo 4K AcuSense
010459;[DS-7732NXI-K4] Hikvision - NVR 4K [12MP] 32 Canales IP Salida de vídeo 4K AcuSense
010562;[DS-9000AI-S16-D] Hikvision - NVR 4K [12MP] 128 Canales IP Doble Placa 16 Sata Raid 16 Alarma
010564;[DS-96128NI-I16] Hikvision - NVR 4K [12MP] 128 Canales IP 16 Sata Raid 16 Alarma
011091;[DS-96128NI-M16(STD)] Hikvision - NVR 32 Megapixel (8K) 128 Canales IP AcuSense ANPR Conteo de Personas 16 Bahías de Disco Duro 2 Tarjetas de Red Soporta RAID con Hot Swap 2 HDMI en 8K POS Alarmas I/O Smart Search
010743;[DS-96256NI-I16] Hikvision - NVR 4K [12MP] 256 Canales IP 16
010565;[DS-96256NI-I24/H] Hikvision - NVR 4K [12MP] 256 Canales IP 24 Sata Hot Plug 16 Alarma Video Wall 6 HDMI
010063;[DS-9632NI-M8(STD)] Hikvision - NVR 32 Megapixel (8K) 32 Canales IP AcuSense ANPR Conteo de Personas Heat Map 8 Bahías de Disco Duro 2 Tarjetas de Red Soporta RAID con Hot Swap 2 HDMI en 8K Soporta POS Alarmas I/O ACU
010566;[DS-9664NI-I16] Hikvision - NVR 4K [12MP] 64 Canales IP 16 Sata Raid 16 Alarma
010567;[DS-9664NI-I8] Hikvision - NVR 4K [12MP] 64 Canales IP 8 Sata Raid 16 Alarma AcuSense 2 Puertos de Red Soporta POS
010721;[DS-9664NI-M8] Hikvision - NVR 8K [32MP] / 64 Canales IP / AcuSense
020943;[DS-A71024R] Hikvision - Servidor de Almacenamiento en Red Soporta 24 Discos Duros RAID iSCSI Graba 320 Canales IP Controlador Simple
061429;"[DS-D2046EL-0A(O-STD)(1 IN 1 Package)] Hikvision - Pantalla LCD de 46"" y 1,7 mm Entrada de señal 4K Bucle Automático de hasta 30 Pantallas con Interfaces HDMI"
060940;"[DS-D2046LU-Y] Hikvision - Monitor LCD Full HD 4K de 46"" Uso 24-7 Entradas VGA×1 HDMI×1 DVI×1 DP×1 USB×1 Compatible VESA"
061538;"[DS-D2046TL-1B(O-STD)] Hikvision - Pantalla LCD 46"" para TV WALL Entrada HDMI - VGA - DVI - DP Monitor Robusto Bisel Delgado (2.5 mm) Soportan Daisy Chain (Conexión en Cadena sin Software)"
061125;[DS-D2049LU-Y(O-STD)(1 IN 1 Package)] Hikvision - Video Wall Pantalla LCD de 49 pulgadas y 3,5 mm
061433;"[DS-D2055HR-G(O-STD)(1 IN 1 Package)] Hikvision - Pantalla LCD 55"" para Videowall Entrada HDMI - VGA - DVI - DP Monitor Robusto 0.88 mm GAP Daisy Chain (Conexion en Cadena sin Software)"
061161;"[DS-D2055UL-1B] Hikvision - Pantalla LCD 55"" para Videowall Entrada HDMI - VGA - DVI - DP Monitor Robusto Bisel Delgado (3.5 mm) Daisy Chain (Conexion en Cadena sin Software)"
061127;[DS-D4215MI-070H(B)] Hikvision - Poster Led de Piso 3rd Gen P1.5 Poster
010630;[DS-D42B02-N] Hikvision - Controlador LED Capacidad de Carga de Hasta 1.300.000 píxeles
060941;[DS-D42C08-H] Hikvision - Controlador para Videowall 4K (3840 X 1080) 8 Salidas de Video Compatible con Pantallas LED para Interior Compatible con DS-D4418FI-CAF y DS-D4425FI-CAF
010631;[DS-D4426RI-CBF] Hikvision - Pantalla LED para Interiores Modular SMD 3-in-1 P2.6 Tamaño De Píxel 2.6 mm
060201;"[DS-D5019QE-B] Hikvision - Monitor LCD Profesional de 18.5"" Resolución 1366 x 768p Entradas de Vídeo HDMI/VGA Compatible con VESA"
061353;"[DS-D5022F2-1V1] Hikvision - Monitor LED Full HD (1080p) de 21.5"" Entrada HDMI/VGA Compatible VESA (75x75) Uso 16/7 Backlight E-LED Ultra Delgado"
061625;"[DS-D5022F2-1V2(O-STD)(American)] Hikvision - Monitor LED Full HD (1080p) de 21.5"" Entrada HDMI/VGA Compatible VESA (75x75) Uso 16/7 Backlight E-LED Ultra Delgado"
060828;"[DS-D5022FN-C] Hikvision - Monitor LED Full HD de 22"" Uso 24-7 Entrada HDMI/VGA Compatible VESA"
060346;"[DS-D5022QE-E] Hikvision - Monitor LED HDMI VGA 22"""
061164;"[DS-D5024F2-AV2(O-STD)(US)] Hikvision - Monitor VA FHD de 23,8"" 100 Hz 1920x1080 de 8 bits HDMI/VGA Soporte VESA"
061626;"[DS-D5024F2-BP2(O-STD)(US)] Hikvision - Monitor VA FHD de 23,8"" 100 Hz 1920x1080 de 8 bits HDMI/VGA Soporte VESA"
060829;"[DS-D5024FN-B] Hikvision - Monitor LED Full HD de 24"" Uso 24-7 Entrada HDMI/VGA Compatible VESA"
061045;"[DS-D5024FN11] Hikvision - Monitor LED Full FHD IPS de 24"" Uso 24-7 Entrada HDMI/VGA Compatible VESA"
061667;"[DS-D5027F2-1P2] Hikvision - Monitor LED Full HD de 27"" Uso 24-7 Entrada HDMI y VGA Compatible VESA"
060938;"[DS-D5027FN] Hikvision - Monitor LED Full HD de 27"" Uso 24-7 Entrada HDMI Compatible VESA"
061348;"[DS-D5032F3-1V0S(American Standard)] Hikvision - Monitor LED 32"" 2 Altavoces Potentes Entradas HDMI y VGA Uso 7-12 Montaje VESA (100 X 100) Calibración Inteligente de Imagen"
061166;"[DS-D5032F3-1V0S/British Standard] Hikvision - Monitor LED 32"" 2 Altavoces Potentes Entradas HDMI y VGA Uso 7-12 Montaje VESA (100 X 100) Calibración Inteligente de Imagen"
060830;"[DS-D5032QE] Hikvision - Monitor LED Full HD con Altavoces de 32"" Uso 24-7 Entrada HDMI/VGA Compatible VESA"
060831;"[DS-D5043QE] Hikvision - Monitor LED Full HD con Altavoces de 43"" Uso 24-7 Entrada HDMI/VGA Compatible VESA"
060834;"[DS-D5050UC-C] Hikvision - Monitor LED Full HD 4K con Altavoces de 50"" Uso 24-7 Entrada HDMI/VGA Compatible"
060806;"[DS-D5ABKY2-B] Hikvision - Soporte Móvil para Pantallas Interactivas de 86"" de Acero Gris Plata"
060805;"[DS-D5ABKY2-S] Hikvision - Soporte Móvil para Pantallas Interactivas de 55"" 65"" y 75"" de Acero Gris Plata"
060797;"[DS-D5B55RB/A]  Hikvision - Pantalla Interactiva Tactil Ultra HD 4K 3840 × 2160 de 55"" [Incluye Base de Pared]"
060801;"[DS-D5B55RB/B]  Hikvision - Pantalla Interactiva Tactil Ultra HD 4K 3840 × 2160 de 55"" con Cámara y Microfono [Incluye Base de Pared]"
060943;"[DS-D5B65RB/D] Hikvision - Pantalla Interactiva Tactil Android 11Ultra HD 4K 3840 × 2160 de 65"" con Cámara y Microfono [Incluye Base de Pared]"
061441;"[DS-D5B65RB/EL] Hikvision - Pantalla Interactiva Tactil Android 13 Ultra HD 4K 3840 × 2160 de 65"""
060945;"[DS-D5B75RB/D] Hikvision - Pantalla Interactiva Tactil Android 11 Ultra HD 4K 3840 × 2160 de 75"" con Cámara y Microfono [Incluye Base de Pared]"
060956;"[DS-D5B86RB/D] Hikvision - Pantalla Interactiva Tactil Android 11 Ultra HD 4K 3840 × 2160 de 86"" [Incluye Base de Pared]"
061305;"[DS-D5B86RB/EL] Hikvision - Pantalla Interactiva Tactil Android 11 Ultra HD 4K 3840 × 2160 de 86"" [Incluye Base de Pared]"
061442;"[DS-D5C65RB/A(EDLA)] Hikvision - Pantalla Interactiva Tactil Android 13 Ultra HD 4K 3840 × 2160 de 65"" sin camara"
061044;"[DS-D5C65RB/B(EDLA)] Hikvision - Pantalla Interactiva Tactil Ultra HD 4K 3840 × 2160 de 65"" con Cámara y Microfono [Incluye Base de Pared]"
061015;"[DS-D5C65RB/B]  Hikvision - Pantalla Interactiva Tactil Ultra HD 4K 3840 × 2160 de 65"" con Cámara y Microfono [Incluye Base de Pared]"
061304;"[DS-D5C75RB/B(EDLA)] Hikvision - Pantalla Interactiva Tactil Ultra HD 4K 3840 × 2160 de 75"" con Cámara y Microfono [Incluye Base de Pared]"
061016;"[DS-D5C75RB/B]  Hikvision - Pantalla Interactiva Tactil Ultra HD 4K 3840 × 2160 de 75"" con Cámara y Microfono [Incluye Base de Pared]"
061438;"[DS-D5C86RB/B(EDLA)] Hikvision - Pantalla Interactiva Touch de 86"" Android 13 (Actualizable a Android 14) Certificado EDLA Camara Web 8 MP Resolucion 4k"
061101;"[DS-D5C86RB/B]  Hikvision - Pantalla Interactiva Tactil Android 13 Ultra HD 4K 86"" con Cámara y Microfono [Incluye Base de Pared]"
060835;"[DS-D6032FN-B] Hikvision - Pantalla LED Full HD con Altavoces de 32"" Uso 24-7 Entrada HDMI/VGA Android 8.1"
060978;"[DS-D6043UL-B/S] Hikvision - Pantalla de 43"" 4K para Publicidad Digital Base para Piso (Totem) Puertos USB Entrada de Video HDMI y VGA WiFi Altavoz Integrada"
060977;"[DS-D6055UL-B/S] Hikvision - Pantalla de 55"" 4K para Publicidad Digital Base para Piso (Totem) Puertos USB Entrada de Video HDMI y VGA "
090105;[DS-D60C-B] Hikvision - Caja de Publicidad Digital Salida HDMI 2 Entradas USB 1 Entrada Micro SD Bluethooth 4.0 WiFi
061010;[DS-DM1940W] Hikvision - Montaje de Pred Universal para Pantallas Compatible VESA 100 x 100 / 200 x 200 Color Nergro
061011;[DS-DM4255W] Hikvision - Montaje de Pred Universal para Pantallas Compatible VESA 100 x 100 / 200 x 200 / 400 x 300 / 400 x 400 Color Nergro
061432;[DS-DN4601W] Hikvision - Soporte de Pared VESA 600(H)mm × 400(V)mm  Dimensiones (W×H×D) 736mm × 577.5mm × 65mm (28.98'' × 22.74'' × 2.56'')
061349;[DS-DN4655W/U-T1] Hikvision - Soporte/Base de Pared para Monitores Vesa 600(H)mm×400(V) mm Medidas 762mm×523mm×85 mm
060939;[DS-DN4655W/U] Hikvision - Soporte/Base de Pared para Monitores Vesa 600(H)mm×400(V) mm Medidas 762mm×523mm×85 mm
061431;[DS-DN46C2M/B] Hikvision - Soporte Modular Dimensiones (W×H×D) 1022mm × 800mm × 830mm (40.24'' × 31.5'' × 32.68'')
061430;[DS-DN46T1M/F] Hikvision - Soporte Modular VESA 600(H)mm × 400(V)mm Dimensiones (W×H×D) 796mm × 577mm × 200mm (31.34'' × 22.72'' × 7.87'')
061126;[DS-DN4901W] Hikvision - Soporte de pared Pantalla LCD VESA 600(H)mm x 400(V)mm
061162;"[DS-DN5501W-U1] Hikvision - Montaje para Pared Compatible con Monitor de 55"" Especial para Videowall Compatible con DS-D2055NL-B/G - DS-D2055LU-Y"
010439;[DS-E04HGHI-B] Hikvision - eDVR 1080P [2MP] Lite Pentahibrido 4 Canales TurboHD + 1 Canal IP eSSD Incluido [300 GB]
010764;[DS-E04NI-Q1/4P(SSD1T)] Hikvision - NVR + SSD [4MP] 4 Canales IP 4 Puertos PoE 1 SSD de 1 TB AcuSense Diseño Compacto y Cero Ruido
010440;[DS-E08HGHI-B] Hikvision - eDVR 1080P [2MP] Lite Pentahibrido 8 Canales TurboHD + 2 Canales IP eSSD Incluido [480 GB]
010765;[DS-E08NI-Q1/8P(SSD1T)] Hikvision - NVR + SSD [4MP] 8 Canales IP 8 Puertos PoE 1 SSD de 1 TB AcuSense Diseño Compacto y Cero Ruido
010568;[DS-HilookI-DVR-204Q-K1] HiLook - DVR 1080P [2MP] Lite Pentahibrido 4 Canales TurboHD + 2 Canales IP
090183;[DS-K1104MK] Hikvision - Lector de Tarjetas MIFARE y Contraseñas Wiegand W26 - W34 y RS-485 IP65 IK10 Estetico y Facil de Utilizar Indicador LED
090184;[DS-K1104M] Hikvision - Lector de Tarjetas MIFARE Wiegand W26 - W34 y RS-485 IP65 IK10 Estetico y Facil de Utilizar Indicador LED
090433;[DS-K1105EMB] Hikvision - Lector de Tarjetas PRO M1 y EM [125 KHz] Slim Sin Teclado
090435;[DS-K1105EMKB-QR] Hikvision - Lector de Tarjetas PRO EM [125 KHz] con Teclado y Escáner de Código QR
090434;[DS-K1105EMKB] Hikvision - Lector de tarjetas PRO M1 y EM [125 KHz] con Teclado Numérico
090086;[DS-K1107AE] Hikvision - Lector de tarjetas EM [Frecuencia: 125 KHz] Protocolo RS-485, OSDP y Wiegand [W26/W34]
090087;[DS-K1107AM] Hikvision - Lector de tarjetas Mifare [Frecuencia: 13,56 KHz] Protocolo RS-485, OSDP y Wiegand [W26/W34]
090119;[DS-K1108AE] Hikvision - Lector de Tarjetas Proximidad Mifare Protocolo RS-485 Wiegand [W26, W34] y OSDP
090190;[DS-K1108AMK] Hikvision - Lector de Tarjetas Proximidad Pro 1108A Series
090123;[DS-K1108AM] Hikvision - Lector de Tarjetas Proximidad Mifare Protocolo RS-485 Wiegand [W26, W34] y OSDP
090274;[DS-K1109DKB-QR(STD)] Hikvision - Lector de Tarjetas PROX EM y de Códigos QR Teclado para Contraseña Compatible con Controladores DSK2600 Series Hikvision Comunicación RS485 y WIEGAND
090235;[DS-K1109DKFB] Hikvision - Lector de Tarjetas
090275;[DS-K1109EKFB(STD)] Hikvision - Lector de Tarjetas PROX EM Teclado para Contraseña Compatible con Controladores DSK2600 Series Hikvision Comunicación RS485 y WIEGAND
090046;[DS-K1200MF] Hikvision - Lector de Tarjetas/Huellas Mifare RS-485
090089;[DS-K1201AEF] Hikvision - Lector de huellas y tarjetas EM Protocolo RS-485
090075;[DS-K1201AMF] Hikvision - Lector de Tarjetas/Huellas M1 RS-485
090057;[DS-K1801E] Hikvision - Lector de Tarjetas Proximidad EM Wiegand
090058;[DS-K1802E] Hikvision - Lector de Tarjetas Proximidad EM Wiegand
090076;[DS-K1802M] Hikvision - Lector de Tarjetas MIFARE Wiegand
090096;[DS-K1A340WX] Hikvision - Control de Asistencia WiFi/Touch con Reconocimiento Facial
090118;[DS-K1A802AEF] Hikvision - Control Biometrico de Asistencia TCP/IP y Wifi
090070;[DS-K1A8503EF] Hikvision - Control Biometrico de Asistencia
090093;[DS-K1A8503MF-B] Hikvision - Control Biometrico de Asistencia TCP/IP
090053;[DS-K1A8503MF] Hikvision - Control Biometrico de Asistencia
090107;[DS-K1F100-D8E] Hikvision - Enrolador USB de Tarjetas para iVMS-4200
090121;[DS-K1F600U-D6E-F] Hikvision - Enrolador IP de Rostros, Huellas y Tarjetas [MIFARE y EM] para iVMS-4200
090106;[DS-K1F820-F] Hikvision - Enrolador USB de Huellas para iVMS-4200
090233;[DS-K1T320EFWX(O-STD)] Hikvision - Terminal de Reconocimiento Facial + tarjeta + huella Pantalla Tactil LCD
090237;[DS-K1T320EFWX-B(O-STD)] Hikvision - Terminal de Reconocimiento Facial +Tarjeta  + Huella Pantalla Tactil
090134;[DS-K1T320EFX] Hikvision - Terminal Min Moe Facial Tarjetas EM y Huella para Control de Acceso o Asistencia
090135;[DS-K1T320EWX] Hikvision - Terminal Min Moe WiFi Facial y Tarjetas EM para Control de Acceso o Asistencia
090234;[DS-K1T320MFWX(O-STD)] Hikvision - Terminal de Reconocimiento Facial + tarjeta + huella Pantalla Tactil LCD
090232;[DS-K1T320MFWX-B] Hikvision - Terminal de Reconocimiento Facial + tarjeta + huella Pantalla Tactil LCD
090136;[DS-K1T320MFX] Hikvision - Terminal Min Moe Facial Tarjetas MIFARE y Huella para Control de Acceso o Asistencia
090133;[DS-K1T320MWX] Hikvision - Terminal Min Moe WiFi Facial y Tarjetas MIFARE para Control de Acceso o Asistencia
090239;[DS-K1T321EFWX-B] Hikvision - Terminal de Acceso Facial Serie Value
090210;[DS-K1T321EFWX] Hikvision - Terminal Min Moe Wifi Facial Tarjeta Mifare Control de Acceso o Asistencia/ 500 Rostros y Lector de Tarjetas PROX EM
090302;[DS-K1T321MFWX-B(O-STD)/S] Hikvision - Terminal Facial Min Moe WIFI con Batería de Respaldo Acceso y Asistencia 500 Rostros y Lector de Tarjetas MIFARE HIK-IA
090238;[DS-K1T321MFWX-B] Hikvision - Terminal de Acceso Facial Serie Value
090191;[DS-K1T321MFWX] Hikvision - Terminal Min Moe Wifi Facial Tarjeta Mifare Control de Acceso o Asistencia
090320;[DS-K1T323MBFWX-E1(O-STD)] Hikvision - Terminal Facial Min Moe WiFi y PoE con Lector de Huella Tarjetas Virtuales Bluetooth con HikConnect Teams 1000 Rostros y 3,000 Huellas para Exterior IP65
090341;[DS-K1T323MBWX-QRE1(O-STD)] Hikvision - Terminal Facial Min Moe WiFi y PoE con Lector Tarjetas Virtuales Bluetooth con HikConnect Teams 1000 Rostros para Exterior IP65
090052;[DS-K1T331W] Hikvision - Control Acceso y Asistencia WiFi de Reconocimiento Facial
090094;[DS-K1T341AMF] Hikvision - Control Biometrico de Acceso con Reconocimiento Facial TCP/IP
090073;[DS-K1T341AM] Hikvision - Control de Acceso Reconocimiento Facial
090131;[DS-K1T341CMFW] Hikvision - Terminal WiFi de Reconocimiento Facial Soporta P2P Hik-Connect 3.000 Usuarios QR y Videoportero
090171;[DS-K1T341CMW] Hikvision - Terminal Min Moe WiFi Facial y Tarjetas MIFARE para Control de Acceso
090240;[DS-K1T342EFWX-E1] Hikvision - Control Biometrico de Acceso Min Moe PoE y Wifi con Reconocimiento Facial  y Huella con Lector PROX
090100;[DS-K1T342EFWX] Hikvision - Control Biometrico de Acceso Wifi y Tarjetas EM con Reconocimiento Facial TCP/IP
090236;[DS-K1T342MFWX-E1] Hikvision - Terminal de Reconocimiento Facial
090099;[DS-K1T342MFWX] Hikvision - Control Biometrico de Acceso Wifi y Tarjetas Mifare con Reconocimiento Facial TCP/IP
090276;"[DS-K1T342MX(O-STD)] Hikvision - Terminal de Reconocimiento Facial pantalla táctil LCD de 4,3"" Módulo de Lectura de Tarjetas M1 "
090098;[DS-K1T343EWX] Hikvision - Control de Acceso y Asistencia WiFi/Touch Tarjetas EM y Facial
090097;[DS-K1T343MWX] Hikvision - Control de Acceso y Asistencia WiFi/Touch Tarjetas MIFARE y Facial
090291;"[DS-K1T344EBFWX-E1] Hikvision - Terminal Facial Min Moe con Lector de Huellas y Tarjetas MIFARE 3000 Rostros 3000 Huellas Pantalla 4.5"" Administrable en la Nube con Hik-Connect Teams Exterior IP65 PoE WiFi"
090244;"[DS-K1T344MBFWX-E1(O-STD)] Hikvision - Terminal Facial Min Moe con Lector de Huellas y Tarjetas MIFARE Pantalla 4.5""  IP65 PoE WiFi"
090293;"[DS-K1T344MBWX-E1] Hikvision - Terminal Facial Min Moe con Boton de Llamada Fisico 3000 Rostros Pantalla 4.5"" Administrable en la Nube con Hik-Connect Teams Exterior IP65 PoE WiFi HIK-IA"
090294;"[DS-K1T344MBWX-QRE1] Hikvision - Terminal Facial Min Moe con Lector de QRs Fiscio Ultra Rápido y Tarjetas MIFARE 3000 Rostros Pantalla 4.5"" Administrable en la Nube con HikConnect Teams Exterior IP65 PoE WiFi HIK-IA"
090256;[DS-K1T502DBWX-C] Hikvision - Terminal de control de acceso
090282;"[DS-K1T670MFWX] Hikvision - Terminal Facial Min Moe WiFi 6.000 Rostros Pantalla 7"" Administrable en la Nube con Hik-Connect 6 Exterior IP65 LED Rojo/Verde Indicador de Acceso"
090257;"[DS-K1T670MWX-QR] Hikvision - Terminal Facial Min Moe WiFi Lector de QRs Físico de Alta Velocidad 6.000 Rostros Pantalla 7"" Administrable en la Nube con Hik-Connect 6 Exterior IP65 LED Rojo/Verde Indicador de Acceso"
090071;[DS-K1T671MF] Hikvision - Control de Acceso Touch Reconocimiento Facial
090138;[DS-K1T671TM-3XF] Hikvision - Terminal De Reconocimiento Facial Y Lector De Temperatura
090120;"[DS-K1T673DWX ] Hikvision - Control de Acceso Facial WiFi con pantalla de 7"" IP65 Soporta Módulo Lector de Huella, QR y Bluetooth"
090069;[DS-K1T8003EF] Hikvision - Control de Acceso y Asistencia Biometrico
090064;[DS-K1T8003MF] Hikvision - Control de Acceso y Asistencia Biometrico
090108;[DS-K1T802M] Hikvision - Control de Acceso Independiente TCP/TP
090091;[DS-K1T804AEF] Hikvision - Control Biométrico WiFi de Acceso y Asistencia Lectura de Huella y Tarjetas EM TCP/IP
090092;[DS-K1T804AMF] Hikvision - Control Biométrico WiFi de Acceso y Asistencia Lectura de Huella y Tarjetas Mifare1 TCP/IP
090090;[DS-K1T804BEF] Hikvision - Control Biométrico WiFi de Acceso y Asistencia Lectura de Huella y Tarjetas EM TCP/IP
090077;[DS-K1T804BMF] Hikvision - Biometrico Stand Alone con Lector de Proximidad MIFARE
090172;[DS-K1T805EBFWX] Hikvision - Terminal de Control de Acceso Tarjeta EM Card, Huella Digital, PIN y Bluetooth
090173;[DS-K1T805EBWX] Hikvision - Terminal de Control de Acceso Tarjeta EM Card, PIN y Bluetooth
090174;[DS-K1T805MBFWX] Hikvision - Terminal de Control de Acceso Tarjeta M1 Card, Huella Digital, PIN y Bluetooth
090305;[DS-K1T807EBFWX-E1(O-STD)] Hikvision - Terminal de Control de Acceso y Asistencia PoE y WiFi con Huella Tarjeta EM PIN Exterior IP65
090304;[DS-K1T807MBFWX-E1(O-STD)] Hikvision - Terminal de Control de Acceso y Asistencia PoE y WiFi con Huella Tarjeta Mifare PIN y Bluetooth Exterior IP65
090307;[DS-K1T809EX(O-STD)] Hikvision - Terminal de Accesos Slim Compacto para tarjetas EM y Teclado
090306;[DS-K1T809MX(O-STD)] Hikvision - Terminal de Accesos Slim Compacto para tarjetas M1 y Teclado
090067;[DS-K1TA70MI-T] Hikvision - Control Acceso y Asistencia de Reconocimiento Facial Termografía
090258;[DS-K2210(O-STD)] Hikvision - Controlador master para ascensor 128 Pisos
090132;[DS-K2602T] Hikvision - Controlador de Acceso Integrable con Videovigilancia 2 Puertas
090129;[DS-K2604T] Hikvision - Controlador de Acceso Integrable con Videovigilancia 4 Puertas
090283;[DS-K2622X] Hikvision - Controlador de Acceso 2 Puertas Administrable en la Nube con Hik-Connect Teams Interfaz Web 4 Lectores de Huella o Tarjeta Incluye Gabinete y Fuente de Alimentación 12 Vcd 8A 
090284;[DS-K2624X] Hikvision - Controlador de Acceso 4 Puertas Administrable en la Nube con Hik-Connect Teams Interfaz Web 8 Lectores de Huella o Tarjeta Incluye Gabinete y Fuente de Alimentación 12Vcd 8A
090229;[DS-K2702WX-E1] Hikvision - Controlador WiFi de 2 Puertas Administrable en la Nube Interfaz Web Expandible con Módulo DS-K2M002X (hasta 126 Puertas) PoE Wiegand 4 Lectoras de Huella y Tarjeta
090228;[DS-K2704X] Hikvision - Controlador de 4 Puertas Administrable en la Nube Interfaz Web Expandible con Módulo DS-K2M002X (hasta 128 Puertas) 200.000 Tarjetas Wiegand 8 Lectoras de Huella y Tarjeta
090259;[DS-K2708X] Hikvision - Controlador de 8 Puertas  SERIE ULTRA Montaje en Pared
090175;[DS-K2801] Hikvision - Controlador de Acceso Integrable con Videovigilancia 1 Puerta y 2 Lectores
090103;[DS-K2802] Hikvision - Controlador de Acceso Integrable con Videovigilancia 2 Puertas
090078;[DS-K2804] Hikvision - Controlador de Acceso Integrable con Videovigilancia 4 Puertas
090153;[DS-K2812] Hikvision - Controlador de Acceso Integrable con Videovigilancia 2 Puertas y 4 Lectores
090154;[DS-K2814] Hikvision - Controlador de Acceso Integrable con Videovigilancia 4 Puertas y 4 Lectores
090432;[DS-K2M0016A] Hikvision - Distribuidor Esclavo para Controlador de Ascensor 16 Pisos
090230;[DS-K2M002X] Hikvision - Expansor de 2 Puertas para Paneles de Control de Acceso DS-K27 Series Comunicación RS-485 4 Entradas y 2 Salidas Auxiliares
090139;[DS-K3B530X-L/MPg-Dp90] Hikvision - Torniquete Posición Izquierdo Tipo Swing para Carril de 90 cms Incluye Lector de Tarjeta MIFARE TCP/IP
090140;[DS-K3B530X-M/MPg-Dp90] Hikvision - Torniquete Posición Central Tipo Swing para Carril de 90 cms Incluye Lector de Tarjeta MIFARE TCP/IP
090141;[DS-K3B530X-R/MPg-Dp90] Hikvision - Torniquete Posición Derecho Tipo Swing para Carril de 90 cms Incluye Lector de Tarjeta MIFARE TCP/IP
090178;[DS-K3G200LX-R/Dm55] Hikvision - Torniquete Trípode de Acero Inoxidable con Indicadores de Entrada-Salida
090273;[DS-K3G301LX-R/Dm55(O-STD)] Hikvision - Torniquete Trípode Bidireccional de Acero Inoxidable 2 Millones de Ciclos MCBF Interior y Exterior Protegido Tipo Puente
090272;[DS-K3G301LX-R/Pg-Dm55(O-STD)] Hikvision - Torniquete Trípode Bidireccional de Acero Inoxidable 2 Millones de Ciclos MCBF Interior y Exterior Protegido Tipo Puente
090179;[DS-K3G501LX-R/Pg-Dm55] Hikvision - Torniquete Trípode Bidireccional de Acero Inoxidable
090296;[DS-K3G501X-R/M] Hikvision - Torniquete Trípode de Acero Inoxidable Bidireccional Entrada-Salida
090194;[DS-K4E100] Hikvision - Cerradura Electromecánica Inteligente Superficial Acero inoxidable
090192;[DS-K4H250-LZ] Hikvision - Kit de Montaje Base Z y L para Cerradura Magnética Compatible con DS-K4H258S Uso en Puerta de Madera y Metal
